myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
1,"808052922742",0.78863525390625,0.18927001953125,0.4925537109375,-0.3154296875,-1.32373046875,-0.13330078125,0.416015625,-17.0625,84.5625,53.9375
1,"808052937786",0.78466796875,0.19537353515625,0.50518798828125,-0.30145263671875,-1.36328125,-0.125,0.4072265625,-26.1875,80.8125,67.6875
1,"808052960093",0.78192138671875,0.20037841796875,0.5172119140625,-0.284423828125,-1.36669921875,-0.05517578125,0.3876953125,-42.1875,77.9375,78.375
1,"808052982898",0.78009033203125,0.2021484375,0.52947998046875,-0.26495361328125,-1.33837890625,-0.11572265625,0.36328125,-63.625,76.0625,86.5625
1,"808052997504",0.778564453125,0.203369140625,0.54132080078125,-0.24365234375,-1.26416015625,-0.115234375,0.32568359375,-71.1875,76.125,95.3125
1,"808053020017",0.77728271484375,0.204833984375,0.5528564453125,-0.21954345703125,-1.3056640625,-0.134765625,0.19677734375,-82.0625,82.125,100.875
1,"808053042530",0.77484130859375,0.2056884765625,0.5660400390625,-0.19207763671875,-1.31201171875,-0.13330078125,0.09033203125,-95.8125,95,111
1,"808053057566",0.770263671875,0.20697021484375,0.58135986328125,-0.16070556640625,-1.2861328125,-0.13330078125,-0.015625,-106.9375,115.875,125.6875
1,"808053081457",0.76318359375,0.20977783203125,0.59820556640625,-0.12506103515625,-1.2509765625,-0.0654296875,-0.0615234375,-113.125,137.6875,145.125
1,"808053102509",0.75311279296875,0.21282958984375,0.616455078125,-0.08624267578125,-1.17138671875,-0.0126953125,-0.06298828125,-121.0625,159.25,155.875
1,"808053117531",0.74066162109375,0.21533203125,0.634765625,-0.04461669921875,-1.0498046875,-0.0810546875,-0.07861328125,-130.0625,172.375,166.3125
1,"808053140072",0.7266845703125,0.2149658203125,0.65240478515625,-0.00079345703125,-1.10595703125,-0.05029296875,-0.1435546875,-148.8125,176.6875,166.625
1,"808053162551",0.7113037109375,0.2122802734375,0.66845703125,0.04522705078125,-1.1240234375,0.03125,-0.2001953125,-165.625,177.4375,168.5625
1,"808053177531",0.6947021484375,0.2064208984375,0.68267822265625,0.09295654296875,-1.0712890625,0.0224609375,-0.29345703125,-184.75,177.25,166.6875
1,"808053199983",0.67657470703125,0.19757080078125,0.69482421875,0.14251708984375,-1.04345703125,0.115234375,-0.37548828125,-204.125,178.375,165.0625
1,"808053223066",0.6561279296875,0.18670654296875,0.70574951171875,0.19091796875,-0.99169921875,0.12353515625,-0.37158203125,-205.8125,183.25,156.25
1,"808053238767",0.63330078125,0.17413330078125,0.716552734375,0.2347412109375,-0.9658203125,0.19189453125,-0.384765625,-191.8125,190.0625,134.3125
1,"808053260014",0.61065673828125,0.1591796875,0.7255859375,0.274169921875,-0.994140625,0.3408203125,-0.43017578125,-185.0625,181.125,109
