myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
0,"808054897471",-0.51934814453125,0.35589599609375,-0.0245361328125,0.77655029296875,0.5,-0.40087890625,0.7353515625,-1,-1.8125,0.125
0,"808054920011",-0.51971435546875,0.35589599609375,-0.0242919921875,0.77630615234375,0.494140625,-0.41748046875,0.73828125,2.375,-2.8125,0.3125
0,"808054942812",-0.51995849609375,0.35565185546875,-0.02349853515625,0.7762451171875,0.49951171875,-0.40380859375,0.73681640625,5,-2.5,-0.9375
0,"808054957518",-0.520263671875,0.3551025390625,-0.02239990234375,0.77630615234375,0.4921875,-0.3916015625,0.73486328125,6.8125,-2.25,-1.5
0,"808054979995",-0.5206298828125,0.35479736328125,-0.02130126953125,0.7762451171875,0.49462890625,-0.38134765625,0.72900390625,5.75,-3.25,-0.4375
0,"808055002408",-0.52093505859375,0.3546142578125,-0.02069091796875,0.776123046875,0.49365234375,-0.40087890625,0.734375,4.0625,-2.625,-0.5
0,"808055017419",-0.52130126953125,0.35455322265625,-0.01995849609375,0.77593994140625,0.5,-0.39111328125,0.72900390625,3.9375,-3.25,0
0,"808055040241",-0.5213623046875,0.35467529296875,-0.0194091796875,0.77587890625,0.494140625,-0.36328125,0.71484375,1.3125,-3,-0.125
0,"808055062634",-0.52081298828125,0.3553466796875,-0.01953125,0.77593994140625,0.4892578125,-0.34130859375,0.7060546875,-5.375,-3.125,-1.4375
0,"808055077461",-0.51983642578125,0.35699462890625,-0.02081298828125,0.77581787109375,0.5078125,-0.36181640625,0.69677734375,-13.75,-3.25,-0.875
